"GL_CODE","GL_DESC"
"974200100","CONTREPARTIE DES OPS PRETS EN DEVISES"
"976100100","REPORT/ DEPORT A RECEVOIR"
"976200100","REPORT/ DEPORT A PAYER"
"977000100","USD COMPTE DE POSITION HB"
"977000101","EUR COMPTE DE POSITION HB"
"977000102","XOF COMPTE DE POSITION HB"
"977000103","DKK COMPTE DE POSITION HB"
"977000104","NOK COMPTE DE POSITION HB"
"977000105","SAR COMPTE DE POSITION HB"
"977000106","GBP COMPTE DE POSITION HB"
"977000107","AED COMPTE DE POSITION HB"
"977000108","AON COMPTE DE POSITION HB"
"977000109","AUD COMPTE DE POSITION HB"
"977000110","BIF COMPTE DE POSITION HB"
"977000111","BND COMPTE DE POSITION HB"
"977000112","BWP COMPTE DE POSITION HB"
"977000113","CDF COMPTE DE POSITION HB"
"977000114","CVE COMPTE DE POSITION HB"
"977000115","DJF COMPTE DE POSITION HB"
"977000116","CHF COMPTE DE POSITION HB"
"977000117","ERN COMPTE DE POSITION HB"
"977000118","GHC COMPTE DE POSITION HB"
"977000119","GMD COMPTE DE POSITION HB"
"977000120","GNF COMPTE DE POSITION HB"
"977000121","INR COMPTE DE POSITION HB"
"977000122","KES COMPTE DE POSITION HB"
"977000123","KMF COMPTE DE POSITION HB"
"977000124","CAD COMPTE DE POSITION HB"
"977000125","LRD COMPTE DE POSITION HB"
"977000126","LSL COMPTE DE POSITION HB"
"977000127","MAD COMPTE DE POSITION HB"
"977000128","MGA COMPTE DE POSITION HB"
"977000129","MRO COMPTE DE POSITION HB"
"977000130","MWK COMPTE DE POSITION HB"
"977000131","MZN COMPTE DE POSITION HB"
"977000132","NAD COMPTE DE POSITION HB"
"977000133","RWF COMPTE DE POSITION HB"
"977000134","SDD COMPTE DE POSITION HB"
"977000135","SEK COMPTE DE POSITION HB"
"977000136","SLL COMPTE DE POSITION HB"
"977000137","SOS COMPTE DE POSITION HB"
"977000138","STD COMPTE DE POSITION HB"
"977000139","SZL COMPTE DE POSITION HB"
"977000140","TZS COMPTE DE POSITION HB"
"977000141","UCA COMPTE DE POSITION HB"
"977000142","JPY COMPTE DE POSITION HB"
"977000143","UGX COMPTE DE POSITION HB"
"977000144","YEN COMPTE DE POSITION HB"
"977000145","ZMK COMPTE DE POSITION HB"
"977000146","ZWD COMPTE DE POSITION HB"
"977000147","NGN COMPTE DE POSITION HB"
"977000148","GHS COMPTE DE POSITION HB"
"977000149","ZAR COMPTE DE POSITION HB"
"977000150","TND COMPTE DE POSITION HB"
"977000151","SGD COMPTE DE POSITION HB"
"977000152","COMPTE DE POSITION HB AUTRES DEV"
"978000100","USD COMPTE DE CONTREVALEU POSITION HB"
"978000101","EUR COMPTE DE CONTREVALEUR POSITION HB"
"978000102","XOF COMPTE DE CONTREVALEUR POSITION HB"
"978000103","DKK COMPTE DE CONTREVALEUR POSITION HB"
"978000104","NOK COMPTE DE CONTREVALEUR POSITION HB"
"978000105","SAR COMPTE DE CONTREVALEUR POSITION HB"
"978000106","GBP COMPTE DE CONTREVALEUR POSITION HB"
"978000107","AED COMPTE DE CONTREVALEUR POSITION HB"
"978000108","AON  COMPTE DE CONTREVALEUR POSITION HB"
"978000109","AUD COMPTE DE CONTREVALEUR POSITION HB"
"978000110","BIF COMPTE DE CONTREVALEUR POSITION HB"
"978000111","BND COMPTE DE CONTREVALEUR POSITION HB"
"978000112","BWP COMPTE DE CONTREVALEUR POSITION HB"
"978000113","CDF COMPTE DE CONTREVALEUR POSITION HB"
"978000114","CVE COMPTE DE CONTREVALEUR POSITION HB"
"978000115","DJF COMPTE DE CONTREVALEUR POSITION HB"
"978000116","CHF COMPTE DE CONTREVALEUR POSITION HB"
"978000117","ERN COMPTE DE CONTREVALEUR POSITION HB"
"978000118","GHC COMPTE DE CONTREVALEUR POSITION HB"
"978000119","GMD COMPTE DE CONTREVALEUR POSITION HB"
"978000120","GNF COMPTE DE CONTREVALEUR POSITION HB"
"978000121","INR COMPTE DE CONTREVALEUR POSITION HB"
"978000122","KES COMPTE DE CONTREVALEUR POSITION HB"
"978000123","KMF COMPTE DE CONTREVALEUR POSITION HB"
"978000124","CAD COMPTE DE CONTREVALEUR POSITION HB"
"978000125","LRD COMPTE DE CONTREVALEUR POSITION HB"
"978000126","LSL COMPTE DE CONTREVALEUR POSITION HB"
"978000127","MAD COMPTE DE CONTREVALEUR POSITION HB"
"978000128","MGA COMPTE DE CONTREVALEUR POSITION HB"
"978000129","MRO COMPTE DE CONTREVALEUR POSITION HB"
"978000130","MWK COMPTE DE CONTREVALEUR POSITION HB"
"978000131","MZN COMPTE DE CONTREVALEUR POSITION HB"
"978000132","NAD COMPTE DE CONTREVALEUR POSITION HB"
"978000133","RWF COMPTE DE CONTREVALEUR POSITION HB"
"978000134","SDD COMPTE DE CONTREVALEUR POSITION HB"
"978000135","SEK COMPTE DE CONTREVALEUR POSITION HB"
"978000136","SLL COMPTE DE CONTREVALEUR POSITION HB"
"978000137","SOS COMPTE DE CONTREVALEUR POSITION HB"
"978000138","STD COMPTE DE CONTREVALEUR POSITION HB"
"978000139","SZL COMPTE DE CONTREVALEUR POSITION HB"
"978000140","TZS COMPTE DE CONTREVALEUR POSITION HB"
"978000141","UCA COMPTE DE CONTREVALEUR POSITION HB"
"978000142","JPY COMPTE DE CONTREVALEUR POSITION HB"
"978000143","UGX COMPTE DE CONTREVALEUR POSITION HB"
"978000145","ZMK COMPTE DE CONTREVALEUR POSITION HB"
"111111111","CAPITAUX PERMANENTS"
"1710000A3","OBLIGATIONS ÉMISES"
"728300167","COMMISSIONS SUR TRANSFERT EMIS EN LOCAL ACCESS MORE"
"381000176","COMPTE D ATTENTE VISA ETUDIANTS CLIENTELISE"
"245000101","AVANCES ET ACOMPTES IMMOBILISATIONS CLIENTELISE"
"245000103","GIMAC PROJECT AVANCES ET ACOMPTES IMMOBILISATIONS"
"643800200","AUTRES SERVICES CONSOMMES-OUTSOURCED STAFF"
"471200100","PRODUITS A RECEVOIR"
"466000156","WESTERN UNION WAFACASH  RECEIVABLE ACCOUNT"
"728300169","COMMISSIONS ON BILL PAYMENTS PRIMUS PLUS"
"294500100","PROV MATERIEL ET MOBILIER D EXPLOITATION"
"308000105","CREANCES RATTACHEES CREDITS LONG TERME DOUTEUX"
"369000101","DETTES RATTACHES - MANUELLE"
"625000106","COMMISSIONS PAYES SUR OPERATIONS AGENCY BANKING"
"245000105","SCB MIGRATION PROJECT AVANCES ET ACOMPTES IMMOBILISATIONS"
"245000106","MARCHE CENTRALE BRANCH PROJECT AVANCES ET ACOMPTES IMMOBILISATIONS"
"728300171","COMMISSIONS CASH EXPRESS WAFACASH"
"225000113","TERMINAL DE PAIEMENT ELECTRONIQUE (TPE)"
"728300170","PRIMUS+ SUBSCRIPTION FEES"
"728300172","COMMISSIONS WORLDREMIT  WAFACASH"
"386000131","CASH EXPRESS WAFACASH RECEIVABLE ACCOUNT"
"381000165","CASH EXPRESS WAFACASH PAYABLE ACCOUNT"
"560400101","SECURITIES REPO OUT"
"561400101","SECURITIES REPO IN"
"475000004","POSITION DE CHANGE-A"
"475000160","COMPTE POSITION DE CHANGE CALYPSO"
"476000160","CPTE DE CONT VAL POS CHGE CALYPSO"
"728400107","COMMISSIONS HOST TO HOST"
"658000105","INDEMNITE DE LOGEMENT"
"658000106","INDEMNITE DE CONSOMATION ELECTRICITE EAU ET AUTRES FOURNITURES"
"658000107","INDEMNITE DE DIVERTISSEMENT"
"658000108","AUTRES INDEMNITE DU PERSONNEL"
"658000109","INDEMNITE DE LICENCIEMENT"
"658000110","INDEMNITE DE DECES"
"645500101","FORMATION DU PERSONNEL A L ETRANGER"
"381000168","MANAGER CHECK CLIENTELISE"
"651100199","PROVISION 13TH MONTH SALARY"
"659000199","PROVISION STAFF LEAVE ALLOWANCES"
"643100199","PROVISION STAFF TELEPHONE ALLOWANCE"
"651109199","PROVISION BONUS ET AUTRES"
"656100199","PROVISION OTHER STAFF BENEFIT"
"656000199","PROVISION STAFF XMAS GIFTS"
"642000199","PROVISION FOREIGN TRAVELS-LODGING & PASSAGES"
"466000200","SYNDICATED LOAN SETTLEMENT SUSPENSE ACCOUNT"
"728300168","COMMISSIONS ON BILL PAYMENTS ACCESS MORE"
"379000101","DETTES RATTACHEES SUR COMPTES COURANT"
"658000111","INDEMNITE DE TRANSPORT"
"642000129","TRANSPORT ET DEMENAGEMENT STAFF"
"643800109","FRAIS LGA ET AUTRES"
"643600113","ENTRETIEN ET REPARATION SIGNAGES"
"643300113","PUBLICITE CHANNELS PARTNERSHIPS"
"643300114","PROMOTIONS ET CUSTOMER SERVICE WEEK"
"643300115","RELATION AVEC LES MEDIA"
"643300116","CADEAUX DE FIN D ANNEE A LA CLIENTELE"
"643300117","RECHERCHES ET ETUDES DE MARCHE"
"643500107","HONORAIRE CONSEILS ET STRATEGIE"
"643700116","SCHEME COSTS"
"643700117","3RD PARTY PROCESSING FEES"
"643700108","ATM Accessories fees"
"643700118","MOBILE BANKING FEES"
"645500100","FORMATION LOCALE DU PERSONNEL"
"729300101","PACKAGE FEES ALDO"
"729300102","PACKAGE FEES SALAIRE 1"
"729300103","PACKAGE FEES SALAIRE 2"
"729300104","PACKAGE FEES SALAIRE 3"
"729300105","PACKAGE FEES FONCTIONNAIRE 1"
"729300106","PACKAGE FEES FONCTIONNAIRE 2"
"729300107","PACKAGE FEES VETERAN"
"729300108","PACKAGE FEES W START UP"
"728300164","USSD COMMISSIONS"
"644100199","PROVISION SYSTEM SUPPORT EXPENSES"
"643600199","PROVISION SOFTWARE MAINTENANCE - CONTRACT EXPENSES"
"643300199","CSR, CHARITIES & DONATIONS"
"643309999","PROVISION CORPORATE GIFTS"
"643309199","PROVISION MKTING, PROMOTIONS & EXHIBITIONS"
"643500199","PROVISION LEGAL FEES & CHARGES"
"643509999","PROVISION AUDIT FEES"
"381000172","COMPTE DE PASSAGE PRIMUS PLUS"
"381000173","COMPTE DE PASSAGE ACCESS MORE INVOICES"
"381000174","COMPTE DE PASSAGE ACCESS MORE SABC   "
"463000100","MANQUANT DE CAISSE"
"381000175","DAP POUR OPERATION INTERNATIONAL CLIENTELISE"
"467000161","WAFACASH SETTLEMENT  ACCOUNT CR"
"724200138","DIGITAL COMMISSION PVI & NPVI"
"724200139","MANUAL COMMISSION PVI & NPVI"
"225000114","POWER SUPPLY EQUIPMENT"
"282500113","AMORT TERMINAL DE PAIEMENT ELECTRONIQUE (TPE)"
"282500114","AMORT GROUPE ELECTROGENE"
"682500113","DOTATION AUX AMORT TERMINAL DE PAIEMENT ELECTRONIQUE (TPE)"
"682500114","DOTATION AUX AMORT GROUPE ELECTROGENE"
"641300108","CHARGE SUR IMPRESSION DE RAPPORT ANNUEL"
"852000101","RESULTAT INTERMEDIAIRE STANDARD CHARTERED BANK CAMEROON"
"643800110","AUTRES FRAIS DE RECRUTEMENT"
"729300109","PACKAGE FEES WSME"
"729300110","PACKAGE FEES BOSS"
"729300111","PACKAGE FEES DIASPO CURRENT"
"729300112","PACKAGE FEES DIASPO SAVINGS"
"729300113","PACKAGE FEES FLEXI"
"729300114","PACKAGE FEES PRESTIGE"
"378000102","CREANCES RATTACHEES COT"
"454000107","CONVERSION GL OVERDRAFT"
"454000105","COMPTE DE CONVERSION COMPTE NOSTRO"
"454000106","COMPTE DE CONVERSION OBLIGATION DU TRESOR"
"1810000A3","EMPRUNT PARTICIPATIFS"
"2651000A4","TITRES D’INVESTISSEMENT PRIVÉS"
"2821000A4","IMMEUBLE D EXPLOITATION"
"2825000A4","MATÉRIEL ET MOBILIER D EXPLOITATION"
"2901300A5","FRAIS AQUISITION IMMOBILISATION"
"2902400A5","ETUDES ET RECHERCHES IMMOBILISABLES"
"2949000A4","AUTRES IMMOBILISATIONS CORPORELLES"
"2964000A4","TITRES DE L’ACTIVITÉ DE PORTEFEUILL"
"3026000A4","CREDITS MORATORIES OU CONSOLIDES SUR L'ETAT LT"
"3110000A3","CRÉDITS À MOYEN TERME SAINS"
"3116000A4","CREDITS MORATORIES OU CONSOLIDES SUR L'ETAT MT"
"2012000A4","FRAIS D EMISSION DES EMPRUNT"
"2023000A4","BREVETS, LOGICIELS, LICENCES"
"2130000A3","TERR AFFCT CRD-BAIL, LOC AV OPT ACH"
"5700000A2","CAISSE"
"5750000A3","MOUVEMENT DE FONDS"
"5830000A3","CREANCES DOUTEUSES"
"5914000A4","PROV DEPRECIATION DES OBLIGATIONS ET BONS ASSIMILES"
"6153000A4","DOT AUX PROVS POUR PERTES LATENTES"
"6190000A3","INT. SUR AUTRES CPTE  CLIENTELE"
"6232000A4","COMM ET FRAIS SUR OPS CHANG À TERM"
"6438000A4","AUTRES SERVICES"
"6451000A4","CONSEIL D ADM JETON DE PRESENCE"
"6510000A3","REMUN DIRECTES  CADRES PERMANENTS"
"6560000A3","INDEMNITES SOCIALES"
"6790000A3","PERTES EXCEPTIONNELLES"
"6796000A4","DEFICITE DE CAISSE NON RECUPERES"
"6801000A4","DOTATION AUX AMORT DES FRAIS IMMOB"
"9213000A4","AUTRES OUVERTURES DE CREDITS CONFIRMES"
"9223000A4","AUTRES OUVERTURES DE CREDITS CONFIRMES"
"9722000A4","DEVISES ACHET. A TERM NON ENC RECUS"
"9741000A4","EMPRUNTS EN DEVISES"
"9770000A3","POSITION DE CHANGE HORS-BILAN"
"7040000A3","INTERETS SUR PRETS  AU JOUR LE JOUR"
"7065000A4","COMMISSIONS SUR COMPTES A VUE"
"7150000A3","PROD/ OPS CREDIT BAIL ET OPS ASSIM."
"7300000A2","PRO PORTEF TITRE ET PRET SOUSCR OBL"
"7315000A4","REV. TITRES PRIVES IMMOBILISES"
"7326000A4","REVENUS DES PRETS ET TITRES IMPAYES"
"7750000A3","SUBVENTION D INVESTISSEMT REPRISES"
"7790000A3","DIVERS PRODUIT EXCEPTIONNELS"
"7800000A2","REPRISES D AMORTISSEMENTS"
"3215400A5","CREDIT CAMPAGNE CREDITS A L'EXPORTATION"
"3220000A3","CRÉDITS DE TRESORERIE"
"3222000A4","CREDITS DE TRESORERIE"
"3590000A3","DETTES RATTACHES"
"3711000A4","COMPTES COURANTS SAINS"
"3723000A4","AUTRES COMPTES DE CHEQUES"
"4160000A3","COMPTES D ENCAISSEMENT CORRESPONDEN"
"4300000A2","ETAT ET ORGANISMES INTERNATIONAUX"
"4390000A3","DIVERSES REGULARISATIONS FISCALES"
"4900000A2","PRO DEPREC DES CPTES D AUTRES TIERS"
"5100000A2","TITRES DE PLACT ET DE TRANSACTION"
"5114200A5","AUTRES OBLIGATIONS ET BONS ASSIMILES PLACEMENT"
"5252000A4","PLACEMENTS A 28 JOURS"
"5290000A3","DETTES RATTACHEES"
"5400000A2","PRETS, EMPRUNTS A TERME -CORR"
"5446000A4","ETABLISSEMENTS FINANCIERS NON ASSOC"
"5500000A2","PRETS ET EMPRUNTS AU JOUR LE JOUR"
"5516000A4","ETABLISSEMENTS FIN NON ASSOCIÉS"
"5522000A4","INSTITUTIONS FINANCIERES SPEC"
"384000109","UNCLAIMED RT TRANSACTION"
"384000116","RT SA BRANCH TELLER"
"384000161","SOM DUES AUX CCANTS SUR TRN POS- PMT NET HEBDOMADAIRE"
"386000102","AUTRES SOMMES DUES CPTES FERMES"
"394100101","PROVISIONS SUR CREANCES DOUTEUSES DEPUIS AU PLUS UN AN COUVERTES PAR DES GARANTIES ELIGIBLES"
"202300101","REEVAL BREVETS, LOGICIELS, LICENCES"
"235000100","MATERIEL ET MOBILIER D EXPLOITATION EN COURS"
"282100104","AMORT REEVAL IMMEUBLES & AGENCEMENTS "
"9990000A3","DIFFÉRÉS ORDINATEURS HORS BILAN"
"290110100","FRAIS RELATIF AU PACTE SOCIAL"
"295000100","PROV DEPOTS ET CAUTIONNEMENTS"
"466000165","POS ON-US S/A"
"466000171","MASTER PASS ACQUIRER SUSPENS ACCOUNT"
"676200100","MOINS VAL SUR CESS D AUTRES ELTS ACTIF"
"680110100","DOTATION AUX AMORT FRAIS RELATIF AU PACTE SOCIAL"
"623200101","CHARGES SUR IMPORTATION DES DEVISES A TERME"
"642000120","FRAIS HOTEL ET HEBERGEMENT MANAGEMENT"
"643400106","LOYERS ET CHARGES LOCATIVES - GAB"
"643800102","SERVICES SECURITE ET GARDIENNAGE RESIDENCES"
"651100102","PRIME CADRE SUPERIEUR LOCAUX"
"724200118","FRAIS DE DOCUMENT NON CONFORME LC EXPORT"
"728300146","COMPTE DE FRAIS SUR LIMITE EXCEDENTAIRE"
"729000117","AUTRES COMMISSIONS CLOTURE DE CPTE"
"792000100","RENTRÉES SUR CRÉANCES ABANDONNÉES"
"381000169","DAP COMPENSES MANUELLE CLIENTELISE"
"643100107","SERVICE - TRANMISSION DE DONNEES"
"660000107","DROITS D ACCISE"
"381000170","CPTE ATTENTE REGLEMENT DROITS DE DOUANE"
"511800101","CREANCES RATTACHEES - MANUELLES"
"282900100","AMORT AUTRES IMMOB CORP"
"682900100","DOTATIONS AUX AMORT AUTRES IMMOB CORP"
"433000109","CREDIT DE TVA"
"643300999","PROVISION ADVERTISEMENT EXPENSES"
"643399999","PROVISION EVENTS & SPONSORSHIP"
"641300199","PROVISION YEAR END CORPORATE GIFTS"
"645100199","PROVISION BOARD EXP. - DIRECTORS FEES"
"645100999","PROVISION OTHER BOARD EXPENSES"
"643500999","PROVISION TAX CONSULTANCY FEES"
"645400199","PROVISION PROFESSIONAL SERVICE FEES"
"511210100","BONS DE TRESOR (BTA) - PLACEMENT"
"511220100","AUTRES BONS ET ASSIMILES - PLACEMENT"
"591210100","PROV DÉPRÉCIATION  BONS DU TRÉSOR - PLACEMENT"
"645599999","PROVISION LOCAL TRAINING EXPENSES"
"654000199","SERVICE CONTRACTS - HR"
"643100999","PROVISION TELEPHONE EXPENSES - OFFICE"
"643800199","PROVISION SECURITY SUPPORT EXPENSE"
"645200199","PROVISION INSURANCE - OPERATIONAL"
"643400199","PROVISION RENTS - OFFICE PREMISES"
"643400299","PROVISION RENTS - RESIDENTIAL PREMISES"
"641100199","PROVISION VEHICLE MAINTENANCE - MOTOR FUEL & OIL"
"641109199","PROVISION UTILITIES - ELECTRICITY"
"643700199","PROVISION Cards & Accessories"
"643109199","PROVISION COMMUNICATION EXPENSES"
"591220100","PROV DÉPRÉCIATION  AUTRES BONS ET ASSIMILES - PLACEMENT"
"591410100","PROV DEPRECIATION DES OBLIGATIONS (OTA)_PLACEMENT"
"591420100","PROV DEPRECIATION DES AUTRES OBLIGATIONS ET ASSIMILES_PLACEMENT"
"728300165","COMMISSIONS SUR TRANSFERT EMIS EN LOCAL USSD"
"928000100","VALEURS DÉTENUES POUR COMPTE DE TIERS"
"728300166","COMMISSIONS SUR TRANSFERT EMIS EN LOCAL PRIMUS PLUS"
"245000102","MASTERCARD PROJECT AVANCES ET ACOMPTES IMMOBILISATIONS"
"245000104","VISA PROJECT AVANCES ET ACOMPTES IMMOBILISATIONS"
"720000104","COMM EMISSION RELEVE DE COMPTE E-Statement"
"382000102","COMPTES BLOQUES CAPITAL SOCIAL"
"161300100","FONDS AFFECT DE FIN DES ÉTUDES"
"185000100","TITRES DE CREANCES NEG EMIS"
"433000110","TVA RETENUE A LA SOURCE ATM"
"381000120","RIA WAFACASH PAYABLE  ACCOUNT"
"193500100","PROVISIONS DE PROPRES ASSUREURS"
"292800100","PROV MAT ET MOB BUR ACQUIS EN REAL GTIE"
"328000108","CREANCES RATTACHEES CREDIT CT DOUTEUX ESCPT CAMP TRESOR"
"525200100","PLACEMENTS A 28 JOURS"
"539000100","DETTES RATTACHEES AUTRE VAL DON EN PENSION OU ACHETE FERME"
"558000100","CREANCES RATTACHEES PRET EMPRUNT AU JR LE JR - ASSOCIES"
"571000137","COMPTE CAISSE ATM 11"
"403000103","SOMMES DUES AUX FOURNISSEURS - OFFICE SUPPLIERS"
"403000104","SOMMES DUES AUX FOURNISSEURS - SERVICE PROVIDERS"
"403000105","SOMMES DUES AUX FOURNISSEURS - TECHNOLOGY VENDORS"
"403000106","SOMMES DUES AUX FOURNISSEURS - PROFESSIONAL CONSULTING SERVICES"
"403000107","SOMMES DUES AUX FOURNISSEURS - MARKETING & ADVERTISING"
"403000108","SOMMES DUES AUX FOURNISSEURS - UTILITIES"
"403000109","SOMMES DUES AUX FOURNISSEURS - TRAVEL & ACCOMODATION"
"403000110","SOMMES DUES AUX FOURNISSEURS - TRAINING & DEVELOPMENT"
"403000111","SOMMES DUES AUX FOURNISSEURS - RENTS"
"454000101","COMPTE DE CONVERSION BONS DE TRESOR"
"454000102","COMPTE DE CONVERSION CREDITS"
"454000103","COMPTE DE CONVERSION DEPOTS A TERME"
"454000104","COMPTE DE CONVERSION COMPTE COURANT"
"191101100","SCB PROVS POUR RISQUES DE CREDIT"
"191201100","SCB AUTRES PROVISIONS RISQUES BANC GENERAUX"
"403001100","SCB SOMMES DUES AUX FOURNISSEURS LOCAUX"
"381001114","SCB CHEQUES CERTIFIES"
"433001100","SCB TVA DEDUCTIBLE SUR ACHATS"
"193101100","SCB PROVS POUR LITIGES"
"193701100","SCB PROVS RELATIVES AU PERSONNEL"
"202301100","SCB BREVETS, LOGICIELS, LICENCES"
"211001100","SCB TERRAIN EN EXPLOITATION"
"221001100","SCB IMMEUBLES D EXPLOITATION BANCAIRE"
"221001103","SCB AGENCEMENTS & INSTALLATIONS IMMEUBLES RESIDENTIELS"
"224001100","SCB IMMEUBLE ACQUIS PAR ADJUDIC"
"225001100","SCB MOBILIER  DE BUREAU"
"239001100","SCB AUTRES IMMOBILISATIONS CORPORELLES"
"251001100","SCB DEPOTS ET CAUTIONNEMENTS VERSÉS"
"263001100","SCB AUTRES TITRES DE PARTICIPATION ASSOCIES"
"265111100","SCB TITRES D INVESTISSEMENTS PRIVÉS ADMIS EN GARANTIE DES REFINANCEMENTS DE LA BEAC"
"265211100","SCB TITRES D INVESTISSEMENTS PUBLICS ADMIS EN GARANTIE DES REFINANCEMENTS DE LA BEAC"
"266201100","SCB TITRES DOUTEUX"
"268001100","SCB CREANCES RATTACHEES TITRES IMMOBILISES"
"276001100","SCB PRETS ET TITRES IMPAYES"
"280231100","SCB AMORT BREVETS, LOGICIELS, LICENCES"
"282101100","SCB AMORT IMMEUBLES D EXPLOITATION BANCAIRE"
"282501100","SCB AMORT MOBILIER  DE BUREAU"
"282401100","SCB AMORT IMMEUBLE ACQUIS PAR ADJUDIC"
"296301100","SCB PROV AUTRES TITRES DE PARTICIPATION"
"318001100","SCB CREANCES RATTACHEES CREDITS A MOYEN TERME SAINS"
"328001100","SCB CREANCES RATTACHEES CREDIT COUR TERME SAINS"
"359001100","SCB DETTES RATTACHES BON DE CAISSE"
"369001100","SCB DETTES RATTACHES"
"378001100","SCB CREANCES RATTACHEES SAINS"
"643800111","ACTIVITES DE L EXPERIENCE CLIENT"
"379001100","SCB DETTES RATTACHEES "
"383001100","SCB AVOIRS EN COURS DE PRESCRIPTI "
"413001100","SCB EFFET A RECOUVRER RECU CLIENTELE"
"415001100","SCB COMPTES D ENCAISSEMENT DE CLIENTELE"
"417001100","SCB VALEURS NON PAYEE A PRESENTATION COMPENSATION"
"421001100","SCB AVANCES MENSUELLES SUR TRAITEMENT SAL"
"434001106","SCB TVA COLLECTEE SUR REVENUES ACTIVITES BANCAIRES"
"435001100","SCB AUTRES SOMMES DUES A L ETAT"
"439001100","SCB DIVERSES REGULARISATIONS FISCALES DR"
"443001100","SCB ACTIONNAIRES, DIVIDENDES"
"452601001","SCB COMPTE INTER BRANCHES"
"451601199","SCB LIAISON AUTRES OPS DIVERSES"
"454001100","SCB DIFFÉRÉS ORDINATEUR"
"461001100","SCB SOCIETE D ASSURANCE ET DE CAPITALISATION"
"466001100","SCB ATTENTE A REGULARISER ACHAT DEVISES"
"467001165","SCB AUTRES CREDITEURS DIVERS"
"471101106","SCB AUTRES CHARGES PAYEES D AVANCE"
"471201100","SCB PRODUITS A RECEVOIR"
"472101136","SCB AUTRES CHARGES A PAYER"
"472201100","SCB PRODUITS PERCUS OU COMPTABILISES D AVANCE"
"475001100","SCB USD COMPTE POSITION DE CHANGE"
"476001100","SCB CPTE DE CONT VAL POS CHGE USD"
"511801100","SCB CREANCES RATTACHEES - PLACEMENT"
"548001100","SCB CREANCES RATTACHEES PRET EMPRUNT AU CORRESP - ASSOCIES"
"571001100","SCB CAISSE PRINCIPALE"
"583001100","SCB CREANCES DOUTEUSES SUR CORRESPONDANTS"
"592301100","SCB PROV DÉPRÉCIATION DES CRÉANCES DOUTEUSES SUR LES CORRESPONDANTS"
"913001100","SCB CONTR GTIE SUR CREDIT PAR CAISSE"
"915001100","SCB CONTR GTIE AUTRES ENGTS PAR SIGNATURE"
"921101100","SCB ACCEPTATIONS A PAYER SAINS"
"921201100","SCB OUVERTURES DE CREDITS DOCUMENTAIRES CONFIRMES SAINS"
"921301100","SCB AUTRES OUVERTURES DE CREDITS CONFIRMES SAINS"
"921401100","SCB CAUTIONS ET AVALS SAINS"
"921901100","SCB AUTRES GARANTIES SAINS"
"931101100","SCB HYPOTHEQUES DE 1ER ET 2ÈME RANG"
"939001100","SCB AUTRES GARANTIES RECUS"
"978001100","SCB USD COMPTE DE CONTREVALEU POSITION HB"
"979001100","SCB COMPTE D AJUSTEMENT DEVISES HORS BILAN"
"985101100","SCB INTERETS RESERVES SUR CREANCE EN SOUFFRANCE"
"990001100","SCB CPTE GL DES ENGTS DONNES DES CORRS"
"993001100","SCB CPTE GL DES ENGTS RECUS DE LA CLIENTELE"
"997101100","SCB INTERETS ET COMMISSION RESERVES"
"999001103","SCB DIFFERES ORDINATEURS HORS BILAN DE"
"301721100","SCB CREDITS NON VENTILABLES RESTRUCTURES LT SAINS"
"381001100","SCB DISPOSITION A PAYER"
"382001100","SCB COMPTES BLOQUES - CANTONNEMENT SUR DECISION JUDI"
"394101100","SCB PROVISIONS SUR CREANCES DOUTEUSES DEPUIS AU PLUS UN AN COUVERTES PAR DES GARANTIES ELIGIBLES"
"395301100","SCB PROVISIONS SUR AUTRES CREANCES DOUTEUSES DEPUIS PLUS DE 2 ANS "
"395101100","SCB PROVISIONS SUR AUTRES CREANCES DOUTEUSES DEPUIS AU PLUS UN AN "
"477001100","SCB COMPTES D AJUSTEMENT DEVISES"
"541401100","SCB PRETS A TERME BANK NON ASSOC."
"971201100","SCB DEV ACHETES CTANT NON ENCORE RECU"
"972401100","SCB DEVISE VENDU A TERM NON ENC LIVRES"
"977001100","SCB USD COMPTE DE POSITION HB"
"382000103","COMPTES BLOQUES - CANTONNEMENT SUR DECISION JUDICIARES CLIENTELISE"
"729300115","ACCESS MORE SUBSCRIPTION FEE"
"729300116","ACCESS BANK USSD SUBSCRIPTION FEE"
"729300117","ACCESS BANK DEBIT CARD SUBSCRIPTION FEE"
"235000200","MATERIEL ET MOBILIER D EXPLOITATION EN COURS DYNAMICS"
"308001100","SCB CREANCES RATTACHEES CREDITS LONG TERME SAINS"
"717300120","PROCESSING FEES IDF"
"717300130","MANAGEMENT FEES MEDIUM TERM LOANS"
"728300122","MTN Virtual Card Transaction Fees"
"717300110","MANAGEMENT FEES SHORT TERM LOANS"
"403000112","SOMMES DUES AUX FOURNISSEURS - INSURANCE"
"403000113","SOMMES DUES AUX FOURNISSEURS - HR"
"466000153","DEBITEURS DIVERS ACCESS BANK ARIQUE DU SUD "
"779900101","DIV PROFIT EXCEPT GAIN SUR INVENTAIRE DE STOCKS"
"651100105","13TH MONTH SALARY"
"643800112","EXPERIENCE CLIENT ENGAGEMENT DU PERSONNEL"
